title,text,label
Rajasthan schools to remain closed for classes 1-9,"Rajasthan schools will remain closed for classes 1-9 amid rising Covid-19
cases.",0
IIT-IIM grad develops portal to solve e-learning problems,"IIT-IIM graduate Manish Kumar has developed a portal, the Curious Minds
Institute, to solve all major E-learning issues",0
BSEB 10th result 2021 date and time announced! Check Bihar Board 10th result details,"The BSEB 10th result 2021 date and time has been officially announced. Check
the Bihar Board 10th result details here.",0
Jamia Hamdard Professor gets Royal Society of Biology fellowship award,"Jamia Hamdard Professor Prof. Dr. Divya Vohora has been awarded with the
Fellowship of the Royal Society of Biology (FRSB), London.",0
JNU issues new guidelines for students and teachers due to rising Covid-19 cases,"JNU has issued new guidelines for students and teachers due to the rising
Covid-19 cases.",0
Climb your career ladder with these entrepreneurship training platforms,"There are many websites on the rise now that teach you certain much-needed
entrepreneurship skills.",0
"First renders of Google Pixel watch leaked online, may come with WearOS support","Google was long rumored to be working on its own smartwatch that would be
powered by its WearOS. Looks like, the rumors are turning into a reality
soon.",0
Google confirms launch of Pixel 5a 5G in 2021 but it may not arrive in India,"Till very recently, Google had not made any official announcement about the
Pixel 5a 5G. It was only after the rumours ran wild, Google grabbed the
opportunity to announce its upcoming phone.",0
PUBG Mobile India comeback likely soon as company posts fresh LinkedIn job posting,"After several job postings on LinkedIn, PUBG India has put up another one
looking for a Product Manager for the game in the country. The job listing
indicates the company's plans to reenter the Indian market once the ban is
lifted.",0
"Best 5 cheap Fiber broadband plans in India: Rs 399 broadband plan from JioFiber is best, and 4 more worth checking out","Airtel XStream, JioFiber, BSNL Bharat FIber are some of the internet service
providers in India that give broadband plans in almost all circles of India.
The Rs 399 broadband plan from Jio is popular among users as it gives
unlimited calls and data and users can try it out for a month under Rs 500.",0
" Redmi Note 10 series users complaint of poor touch response, screen flicker and other display issues","Several Redmi Note 10 series smartphone users have now taken to Twitter to
complain about major display issues which include screen flickers, poor touch
response and others. ",0
Sony Bravia X80J Google TV series with 4K HDR and Dolby Atmos launched,"Sony on Friday launched the new X80J Google television series with a 4K Ultra
HD LED display in India. The new series features smart televisions in five
different sizes.",0
"iPhone 11 for Rs 46,999 in limited time offer is one better iPhone deal in recent days","Flipkart is offering many deals on smartphones but the one deal that caught
everyone’s attention is the offer on iPhone 11. ",0
"Galaxy S21 phones lose their value fast compared to iPhone 12 phones, says first tracking resale market","Statistics shared in a recent report suggest that the flagship Samsung
smartphone lineup - Galaxy S21 series has seen a massive depreciation since
launch. In comparison, the top iPhone models are valued much more, even after
five months of launch.",0
Facebook to test labels like Satire on funny posts because everyone is too serious on the internet,"Facebook has started adding labels to posts from publications or websites on
users’ News feeds so that they can distinguish satire from real news.",0
Facebook sued for failing to remove anti-Muslim and hate posts,"A lawsuit has been filed against Facebook CEO Mark Zuckerberg, COO Sheryl
Sandberg by a Muslim civil rights group for allegedly misleading the public
about its content removal policy.",0
"Apple considered bringing iMessage to Android, then decided iOS-only method was more useful","In the ongoing legal dispute between Apple and Epic Games, the former has
been called out for its practice of keeping its apps and services exclusive
to its devices. A working example provided for this was Apple's popular app
iMessage.",0
Elon Musk’s Neuralink posts video showing monkey playing pong with its mind,"The narrator in the video explains that this 9-year-old macaque monkey,
Pager, had a Neuralink implanted about six weeks before the video was shot.",0
Worldwide Covid-19 death toll tops a staggering 3 million,"The number of lives lost, as compiled by Johns Hopkins University, is about
equal to the population of Kyiv, Ukraine; Caracas, Venezuela; or metropolitan
Lisbon, Portugal. It is bigger than Chicago (2.7 million) and equivalent to
Philadelphia and Dallas combined.",0
"Maharashtra raises issue of increasing supply of oxygen cylinder, Remdesivir to hospitals with Centre","Increasing supply of oxygen cylinders and Remdesivir in hospitals, adding
ventilator stocks and enhanced supply of vaccine doses were issues raised by
11 states, including Maharashtra, at a meeting convened by the Centre on
Saturday amid a spurt in coronavirus cases.
In a statement, the Health Ministry said issues pertaining to augmenting the
supply of oxygen cylinders, stepping up supply of Remdesivir in hospitals,
adding to the ventilator stock, and enhanced supply of vaccine doses were
raised by almost all the 11 states that participated in the meeting.",0
Govt caps price of Remdesivir: Health minister Harsh Vardhan,"The manufactures, marketers voluntarily reduced the MRP of Remdesivir after
government intervention. This will make the drug more affordable.",0
"Covid-19 second wave grips Bollywood, here's how","With theatres in parts of the country under lockdown, shootings stalled and
promotional events and interviews on hold due to the spread of coronavirus,
the television and film industries are facing huge losses. India recorded
over two lakh new coronavirus cases for the second straight day.",0
"ICU beds, oxygen decreasing sharply in Delhi says CM Kejriwal ","Arvind Kejriwal said the Covid-19 situation in Delhi is very serious as cases
are rising very rapidly. He said Delhi is facing a shortage of ICU beds and
medical oxygen to treat Covid-19 patients.",0
"Exempt GST on life-saving drugs, vaccinate all above 25 years: Congress","The Congress has demanded that the government should exempt GST on
live-saving drugs and equipment used to treat Covid-19 patients. It added
that the government must also consider vaccinating people aged more than 25
years.",0
Former Karnataka CM HD Kumaraswamy tests positive for Covid-19,"Former Karnataka Chief Minister HD Kumaraswamy on Saturday said he has tested
positive for Covid-19.",0
"No school due to Covid-19 disrupted learning, affected kids' health in India: Lancet Task Force","The India Task Force has said that with schools being closed for over a year
due to the rising Covid-19 cases across India, learning inequities have
widened and there has been an adverse impact on kids' mental and
psychological well-being.",0
Life comes to halt as weekend curfew begins across Delhi | In Photos,,0
"Uddhav Thackeray dials PM Modi for remdesivir, told he's campaigning in Bengal","Maharashtra Chief Minister Uddhav Thackeray's office released a statement on
Saturday stating that the CM called Prime Minister Narendra Modi to inquiry
about the supply of liquid medical oxygen and anti-viral drug Remdesivir.
However, CM Thackeray was told that PM Modi is in West Bengal and will get
back to him in this regard.",0
"People to face arrests, trials for breaching curfew, anti-Covid restrictions: Delhi police chief  ","Delhi Police has warned that people venturing out of their homes without
valid reasons during the weekend curfew will face arrest and prosecution for
violating anti-Covid regulations.",0
"Open schools only when teachers are vaccinated, Covid norms in place: Lancet's India Task Force","Among recommendations by the Lancet Covid-19 Commission's India Task Force
are a series of suggestions for the road ahead, a financial package and also
assessment of the digital divide that the pandemic has exposed.",0
SRK performs stunts on moving car in leaked Pathan shoot videos,"Many new videos from the sets of Pathan have gone viral where a person, who
appears to be Shah Rukh Khan, is seen shooting a fighting sequence atop a
moving vehicle. Pathan also stars Deepika Padukone and John Abraham.",0
"Prabhas welcomes Kriti as Sita, Sunny as Lakshman in Adipurush","The makers of Adipurush today officially welcomed Kriti Sanon and Sunny Singh
to the team of Adipurush. Prabhas also took to Instagram to welcome the
actors to the team.",0
"On Roohi release day, a look-back at Stree and how it aced the genre. On Throwback Thursday","As Roohi releases today, here's looking back at the 2018 film Stree and
decoding how it aced the horror-comedy genre. Stree, directed by Amar
Kaushik, starred Shraddha Kapoor and Rajkummar Rao in the lead roles.",0
AR Rahman's 99 Songs to release in theatres on April 16,"Debutant director Vishwesh Krishamoorthy's 99 Songs will release on April 16.
AR Rahman makes his debut as a writer and producer with the film.",0
Farhan Akhtar shares new Toofaan poster with Mrunal Thakur,"A day before the teaser release of Toofaan, Farhan Akhtar shared a new poster
of the film with his co-star Mrunal Thakur. Toofaan is slated to release on
May 21.",0
Chehre teaser out. Amitabh Bachchan and Emraan Hashmi introduce you to humari adaalat ,"Amitabh Bachchan and Emraan Hashmi-starrer Chehre teaser is now out. The film
is directed by Rumi Jafry.",0
Ahan Shetty and Tara Sutaria wrap up Tadap,"It's a wrap for Ahan Shetty's debut film, Tadap. The actor took to Instagram
to share the news.",0
"Bhumi Pednekar rejoins Mr Lele. Vicky Kaushal, Kiara Advani on board","Latest reports suggest that Bhumi Pednekar has rejoined the cast of Mr Lele.
Vicky Kaushal has replaced Varun Dhawan, while Kiara Advani has joined the
cast in place of Janhvi Kapoor in the Shashank Khaitan film.",0
Salman Khan and Katrina Kaif snapped on film sets. Fans think it's Tiger 3,"Salman Khan and Katrina Kaif were snapped on the sets of a film shoot in
Mumbai today. Fans wonder if the two are shooting for Tiger 3.",0
Teraa Surroor was only about Himesh Reshammiya ka suroor. On Wahiyat Wednesday,"Teraa Surroor turns 5 tomorrow, March 11. And we recalling the horrors of
watching this film, 5 years ago.",0
"Are Alia Bhatt, Varun Dhawan planning Part 3 of Badrinath Ki Dulhania on 4 years of film?","Alia Bhatt and Varun Dhawan's film Badrinath Ki Dulhania released four years
ago today (March 10). On this occasion, the actors caught up with the
director of the film Shashank Khaitan to celebrate the milestone.",0
Danka Baja teaser from Emraan Hashmi and John Abraham's Mumbai Saga out,"Emraan Hashmi shared the teaser of Danka Baja song from Mumbai Saga on social
media. The film also stars John Abraham in a leading role.",0
"KKR vs MI IPL 2021 T20 Live Streaming Match 4: Channels, timing, venue","Kolkata Knight Riders vs Mumbai Indians IPL 2021 T20 Live Streaming, Telecast
Match 5: KKR and MI are set to meet each other in a high-octane clash at
Chennai's Chepauk Stadium on Tuesday.",0
Harbhajan on KKR role: I have to be around bowlers and give them advice,"Indian Premier League: Veteran spinner Harbhajan Singh is clear about his
role in KKR for the IPL 2021 season and has said that he is ready to bowl at
any point of the match.",0
Sanju Samson took responsibility and nearly got the job done: Sangakkara,"Indian Premier League: Rajasthan Royals’ director of cricket Kumar
Sangakkara has backed Sanju Samson’s decision to deny the strike to Chris
Morris for the final delivery of the chase. ",0
RR vs PBKS: Lara defends Samson’s decision to deny Morris strike in tense chase,"IPL 2021, RR vs PBKS: Brian Lara heaped praise on Sanju Samson and defended
his decision to retain the strike when there was an opportunity for a single
on the penultimate ball of a tense chase against Punjab Kings on Monday.
Samson hit 119 but the Royals lost the tie by 4 runs.",0
Punjab will not stop giving us heart attacks: Zinta reacts to PBKS vs RR thriller ,"IPL 2021: After Punjab Kings won the high-scoring thriller vs Rajatshan
Royals on Monday, team's co-owner Preity Zinta said that change in franchise
name and jersey will not stop 'Sadda Punjab' from giving heart attacks. The
KL Rahul-led side has been part of come nail-biting matches in the recent
past.",0
RR vs PBKS: Loved KL Rahul's 91 but his strike rate more - Sanjay Manjrekar,"IPL 2021, RR vs PBKS: KL Rahul answered his critics in style by hitting a
50-ball 91 in the opening match for Punjab Kings against Rajasthan Royals at
the Wankhede Stadium in Mumbai on Monday. Rahul was criticised for not
batting at a quicker pace last season.",0
Arshdeep Singh after match-winning spell vs RR: Heart was beating fast ,"RR vs PBKS, IPL 2021: Arshdeep Singh took 3 wickets for 35 runs, including
that of RR captain Sanju Samson, to tilt the match in Punjab Kings' favour at
the Wankhede Stadium in Mumbai on Monday.",0
Heart rate was high: KL Rahul relieved as PBKS win despite Sanju Samson 119,"IPL 2021, RR vs PBKS: KL Rahul lauded Sanju Samson's valiant effort but
expressed delight that Punjab Kings were able to begin the new season on a
winning note. Rahul's men sealed a 4-run win after posting 221 in a last-over
thriller in Mumbai on Monday.",0
Don't think I could have done better: Samson after RR lose despite his 119,"Sanju Samson's 119 went in vain as Rajasthan Royals fell 4 runs short of the
target of 222 against Punjab Kings in Match 4 of the Indian Premier League
2021 in Mumbai on Monday.",0
RR vs PBKS: Samson sets IPL record with 63-ball 119 on captaincy debut,"IPL 2021, RR vs PBKS: Sanju Samson became only the 2nd Indian batsman to hit
more than 2 hundred in the Indian Premier League. Virat Kohli tops the charts
for Indians with 5 hundreds in the T20 tournament.",0
"RR vs PBKS: Samson 119 in vain as Rahul, Hooda script Punjab's 4-run win over Rajasthan","RR vs PBKS, IPL 2021 Match 4: A high-scoring game saw Rajasthan Royals fall
short of a mammoth target of 222 by 4 against Punjab Kings at the Wankhede
Stadium in Mumbai on Monday.",0
Watch: Rhodes leaps off his seat as Arshdeep takes a stunner to dismiss Vohra,"IPL 2021: Left-arm pacer Arshdeep Singh took a stunning catch off his own
bowling to dismiss Manan Vohra in Rajasthan Royals' run chase against Punjab
Kings in Mumbai.",0
"Congress, BJP promise 1 lakh govt jobs to unemployed youth of Assam","Both BJP and Congress have promised the unemployed youths of Assam to give 1
lakh government jobs within a year after formation of government in the
state.",0
Assam assembly polls: Nomination papers of 28 candidates of second phase rejected,"The nomination papers of the 28 of 408 candidates for the second phase of
Assam Assembly elections were rejected, an official said on Tuesday.",0
Congress 'shamelessly' talking about secularism sitting on Ajmal's lap: Amit Shah,"Campaigning for the BJP in Assam on Monday, Union Home Minister Amit Shah
said infiltration will return to the state if Congress is voted to power.",0
Rahul Gandhi following Jinnah and not Mahatma Gandhi: MP CM Shivraj Singh Chouhan ,"Senior BJP leader Shivraj Singh Chouhan on Monday said Congress leader Rahul
Gandhi is following Muhammad Ali Jinnah's footsteps and not Mahatma
Gandhi’s.",0
Assam assembly polls: Congress releases 'chargesheet' booklet highlighting BJP's unfulfilled promises,"After its 'Assam Bachao' (Save Assam) campaign launching five guarantee
schemes, Congress has now come out with a 12-point 'chargesheet' against the
BJP-led state government.",0
"Amit Shah, Nadda and Shivraj Chouhan in Assam for multiple rallies, poll preparation","Union Home Minister Amit Shah and BJP national president JP Nadda will visit
poll-bound state Assam on Monday. Amit Shah will attend a BJP programme in
Guwahati at around 4.30 pm at Srimanta Sankardev Kalakshetra.",0
"Assam assembly polls: BJP releases list of 17 candidates, denies ticket to one more sitting MLA","The ruling BJP party on Sunday released a list of 17 candidates for the third
phase of the Assam assembly polls.",0
Give BJP five more years for 'infiltrator-free' Assam: Amit Shah at rally,"Addressing an election rally in Upper Assam, Union Home Minister Amit Shah
promised the people of the state an “infiltrator-free” Assam if the BJP
is re-elected",0
Assam polls: Amit Shah launches scathing attack on Congress for its alliance with AIUDF,"Union Home Minister Amit Shah launched a scathing attack on Congress in
Assam's Tinsukia today.",0
"Assembly elections March 14, 2021 Highlight: TN CM EPS to file nomination on Monday",,0
"Amit Shah to visit poll-bound Assam today, to hold two election rallies","Union Home Minister Amit Shah will be visiting Assam today in order to push
the campaign for the ruling Bharatiya Janata Party (BJP) for the upcoming
state assembly elections. He will address election rallies in two
constituencies, Margherita and Nazira.
The state will go to the polls between March 27 and April 6 in three phases
to elect 126 members of the legislative assembly. The counting of votes will
be done on May 2.
Watch this report for more.",0
"Smriti Irani campaigns for BJP in Assam, accuses Congress of being corrupt","Addressing an election campaign rally in Assam’s Sivasagar, Union Minister
Smriti Irani said that Congress is the most corrupt political party.",0
Neymar wants Paris Saint-Germain stay with Kylian Mbappe,"Paris St Germain forward Neymar wants to remain at the Ligue 1 champions and
hopes Kylian Mbappe will also pledge his future to the club.",0
Jurgen Klopp hails 'world class' Mohamed Salah after Liverpool star equals club record,"Premier League: Mohamed Salah, who has scored 21 goals in all competitions
this season, scored twice in Liverpool's 3-1 win over West Ham United on
Sunday.",0
Liverpool agree deal to sign Preston North End defender Ben Davies,"Liverpool would pay Preston North End around two million pounds ($2.74
million) for Ben Davies, whose contract at the second-tier side ends in June.",0
ATK Mohun Bagan return to winning ways vs Kerala Blasters in ISL,"ATK Mohun Bagan come from behind to beat Kerala Blasters 3-2 in the Indian
Super League 2020-21 clash at the Fatorda Stadium in Goa on Sunday.",0
Premier League: Coach Thomas Tuchel registers first win as Chelsea beat Burnley,"This was Thomas Tuchel’s second match as Chelsea manager after the 0-0 draw
against Wolverhampton at Stamford Bridge on Wednesday.",0
Marcus Rashford hits out at vile racists after receiving online abuse,"Marcus Rashford said the racial abuse he received on social media after
Saturday's 0-0 draw at Arsenal was ""humanity and social media at its worst"".",0
Spanish newspaper leaks Messi's new contract worth up to 555 million euros,"Lionel Messi has been with Barcelona for nearly two decades but asked to
leave at the end of last season after saying he wasn’t happy with the
direction the club was headed.",0
"Chapecoense win Brazil 2nd division title, 4 years after team plane crash","Chapecoense, who lost most of their squad in an air crash in 2016, beat
Confianca 3-1 with a last-minute penalty to win Brazil's second division
Serie B title.",0
Brown’s brace helps NorthEast United beat Mumbai City 2-1,"NorthEast United's dream run under the leadership of Khalid Jamil continues
as the Highlanders hand table-topper Mumbai City a 2-1 defeat.",0
Everyone is disgusted with the racist abuse of Reece James: Chelsea,"England international James posted a screenshot of the abusive messages he
received on Instagram with the caption ""something needs to change"".",0
We are disappointed: Newcastle on Joelinton COVID-19 protocol breach,"24-year-old Brazilian striker Joelinton put up a picture of himself in a
barber shop on Instagram before quickly deleting the post.",0
ISL 2020-21: SC East Bengal play out 1-1 draw vs 10-man FC Goa,"ISL 2020-21: SC East Bengal skipper Daniel Fox opened his Indian Super League
account as the Kolkata giants sealed a 1-1 draw against 3rd-placed FC Goa in
Fatorda on Friday.",0
"Mangalore: Indian Navy deploys naval ships, aircraft to search missing fishermen","Two fishermen have been rescued so far and three bodies have been recovered.
The search operation is underway.",0
Bombay HC denies permission for prayers during Ramzan to Juma Masjid Trust ,"The Bombay High Court has refused permission to the Juma Masjid Trust for
holding prayers five times a day at its mosque during Ramzan.",0
Haryana stops wheat procurement in 18 grain markets ,"More than 10,000 farmers from neighbouring states like UP have also
registered on the Haryana portal to sell their wheat crop.",0
"On duty traffic policeman fined Rs 2,000 for not wearing mask in Odisha's Puri","An on-duty traffic constable was fined Rs 2,000 for not wearing a mask in the
Puri district of Odisha.",0
Making FASTag mandatory won't breach right to freedom of movement: Centre,"The Centre has informed the Bombay High Court that making FASTag mandatory
for all vehicles plying on national highways does not breach a citizen's
fundamental right to freedom of movement in any way.",0
"CBSE cancels Class 10 exams, postpones Class 12 as India's 2nd Covid wave worsens: 10 points","The Central Board of Secondary Education (CBSE) Class 10 examinations has
been cancelled and Class 12 examinations have been postponed over the second
wave of Covid-19 in India worsening every day. Top developments:",0
India will raise its climate ambitions but not under pressure: Prakash Javadekar,"Prakash Javadekar on Monday said India will raise its climate ambitions but
not under pressure.",0
Mamata Banerjee meets kin of Cooch Behar firing victims,"West Bengal Chief Minister Mamata Banerjee on Wednesday met the family of
those killed in CISF firing in Sitalkuchi, Cooch Behar on April 10.",0
NCB on lookout for Dubai drug lord in Sushant Singh case,"The NCB is on the lookout for a Dubai-based drug lord in the Sushant Singh
case. Two of his aides were intercepted by the NCB on Monday.",0
"No large-scale lockdown in India right now, Sitharaman tells World Bank","Finance Minister Nirmala Sitharaman has said that the government is not
looking at imposing lockdown on a large scale like how it was done in 2020
and is resorting to local containment only.",0
China-India border tensions 'remain high' despite some force pullbacks: US intel report,"China-India border tensions ""remain high"" despite some force pullbacks this
year, a US intelligence report said.",0
"New twist in Antilia case: Vaze may have planned to kill 2, pin blame on them","In another twist in the Antilia bomb scare case probe, NIA sources have said
accused cop Sachin Vaze had planned to kill two men to pin the blame of
planting the explosives on them.",0
Not linking PAN with Aadhaar by March 31 may cost you. Here’s how,"Individuals need to link their PAN with Aadhaar card by March 31 to avoid
some serious penalties. Here is all you need to know:",0
"Petrol, diesel get cheaper for 2nd straight day. Check rates in your city","Petrol and diesel prices have been slashed for a second straight day. While
petrol has become cheaper by 21 paise, diesel rates have been reduced by 20
paise across the country. Check rates in your city:",0
"Sensex falls nearly 500 points amid fresh Covid surge, Nifty below 14,500","The blue-chip NSE Nifty 50 index fell 0.5% to 14,479 and the benchmark S&P
BSE Sensex dropped 0.4% to 48,967.88, as of 9:17 am. ",0
4 ways economic recovery can be hit by rising Covid-19 cases,"Though India’s economic recovery has been termed as impressive by a number
of rating agencies, several experts have mentioned that a second wave of
Covid-19 could disrupt India’s economy in the near term.",0
Sensex falls nearly 900 points: 3 factors that spooked D-Street,"There are several reasons why domestic markets fell sharply a day after
gaining in the previous session. Here are three main factors that spooked
traders and investors on Dalal Street:",0
"Covid surge unnerves D-Street, Sensex plunges nearly 900 points","The blue-chip NSE Nifty 50 index closed down 1.8% at 14,549.40 and the
benchmark S&P BSE Sensex dropped 1.7% to 49,180. Both the exchanges saw
their worst one-day percentage fall since February 26.",0
PF contribution limit raised to Rs 5 lakh for tax-free interest: What it means for you,"The government has raised the limit for tax exemption on interest earned on
provident fund contribution by employees to Rs 5 lakh per annum. Here is all
you need to know about the move:",0
"Covid conundrum: Railways registers 70% loss in passenger earnings, sees profit in freight","While regular train services are yet to resume, the focus of the Railways has
been to ensure that its freight revenues hold steady. The Railways managed to
surpass the freight revenues of last year by Rs 1868 crore or two per cent as
of March 22 -- paltry gains, but a huge boost, given the problems that came
with the coronavirus lockdown.",0
Anupam Rasayan makes weak debut on stock market. Check details,"The stock listed at Rs 534.37 on the BSE, registering a loss of 3.6 per cent,
while it was listed at Rs 520 on the NSE at a loss of 6.3 per cent. At around
2:30 pm, shares of the company were trading at Rs 531 on the NSE, down 4.39
per cent, while the stock was trading 4.36 per cent lower on the BSE. ",0
Another businessman on China's radar after Jack Ma,"The Chinese crackdown on billionaire businessman Jack Ma had raised quite a
few eyebrows last year. Now, another Chinese billionaire's company seems to
be on the country's radar for not complying with anti-trust regulations. Here
is all you need to know:",0
Should you grab a bite of BBQ Nation IPO? Check details,"The Barbeque Nation Hospitality IPO is now open for subscription. Investors
can bid for the IPO till March 26. Here is all the information you need about
the public issue:",0
"Relief at last! Petrol, diesel prices slashed for 1st time in 2021","Petrol and diesel prices have been slashed for the first time in 2021. The
development comes in the wake of falling international crude oil rates. Check
the latest rates in your city:",0
"MP govt schools to conduct class 9, 11, pre-board exams in both online, offline mode","The government schools in Madhya Pradesh will be conducting the exams for
class 9 and 11 students in both online and offline mode this year.",0
JNU restricts movement in campus due to Delhi night curfew,"JNU has issued several guidelines restricting movement in the campus due to
the night curfew imposed in the national capital by Delhi government.",0
Pariksha Pe Charcha 2021: Where and how to watch,"Prime Minister Narendra Modi's 'Pariksha Pe Charcha' will be held today at 7
pm. Check details here.",0
"Alagappa University launched online UG, PG degree programmes","Alagappa University, a NAAC A+ grade University ranked amongst the top 100
University of India, has announced launch of Online undergraduate &
postgraduate degree programmes.",0
"Maharashtra HSC, SSC Exams 2021 to be postponed? Check latest details here","Due to the surge in Covid-19 cases in the state, it is being speculated that
the education department might postpone the Maharashtra HSC and SSC exams
2021.",0
"CBSE, AICTE join hands to enhance skills of students, teachers of affiliated schools","CBSE has signed an MoU with AICTE to enhance the skills of the students and
teachers in CBSE-affiliated schools across the country.",0
"BSEB Class 10 Result 2021: State toppers to receive cash prize, laptops","The toppers of the Bihar Class 10 board exams 2021 are set to receive cash
prize and laptops this year, announced the state board.",0
"St Stephen’s college to resume normal functioning, 2 sections blocked","After being shut down due to several Covid-19 cases on campus, St Stephen’s
college has decided to resume normal functioning with several safety
measures.",0
BPSC recruitment exam 2021 postponed ,"Bihar judicial services exam has been postponed due to rising Covid-19 cases
in Patna.",0
"Bihar Board 10th Toppers 2021: Pooja Kumari, Sandeep Kumar and Subhadarshini","Bihar Board Result 2021 for Class 10 toppers are Pooja Kumari, Subhadarshini
from Jamui district, and Sandeep Kumar from Rohtas.",0
DECLARED! BSEB Bihar Board 10th Result 2021 at biharboardonline.bihar.gov.in: Direct link here,"The BSEB Bihar Board 10th Result 2021 has been declared at the official
website of BSEB. Candidates can also check the result via SMS.",0
BSEB Bihar Board 10th Result 2021: Special precautions taken to prevent Covid-19 spike,"The BSEB has taken special steps while conducting the Bihar Board 10th exam
2021 to prevent the spread of the second wave of Covid-19.",0
Motorola Moto G60 likely to sport 108-megapixel camera,"Motorola's next two phones may be important for the market as one will have
the 108-megapixel camera as the headline feature.",0
"Realme 8 5G launch date announced, specifications include 90Hz screen, 5000mAh battery","Realme launched the 8 and 8 Pro smartphones in India a while back but now
their 5G counterparts are ready for launch.",0
Lenovo Legion Phone Duel 2 gaming smartphone fails miserably in durability test,"Lenovo’s latest gaming smartphone Legion Phone Duel 2 snapped into two
quite easily during a strength test conducted by a popular YouTuber.",0
BSNL waives off installation charges for new fixed-line customers,"BSNL has decided to waive off the installation charges for all kinds of
fixed-line connection and broadband till 30th April 2021.",0
Microsoft Surface Laptop 4 launch likely as support page surfaces online ,"A reliable tipster has claimed that the Microsoft Surface Laptop 4 would have
AMD variants and are likely to be launched on 27th April 2021.",0
"Google confirms Pixel 5a 5G is not cancelled, to launch later this year","Google Pixel 5a 5G is not cancelled. It will be available later this year in
the US and Japan and announced in line with when last year's a-series phone
was introduced.",0
Tecno Spark 7 budget smartphone packs a 6000mAh battery,"Transsion India has launched its new budget Android smartphone TECNO Spark 7.
The smartphone starts at just Rs. 6999 and runs on Android 11 Go Edition.",0
PUBG New State gets 10 million pre-registration on Google Play store,"The second installment of the popular shooting game PUBG is slated to launch
later this year.",0
"Airplane misidentifies female passengers using title Miss as children, takes off with heavier load ","A flight from the UK to Spain took off with more than a metric ton heavier
than expected after a software registered women as children.",0
"Motorola expected to launch two new smartphones in India with impressive specs, affordable price tags ","After launching two smartphones in the budget segment, Motorola is now
gearing up to launch two other smartphones in India.",0
Rising cases of harassment at Google forced over 500 employees to write open letter to Sundar Pichai ,"Over 500 Google employees have signed an open letter addressed to Alphabet
and Google CEO Sundar Pichai, asking the company to stop protecting the
harassers.",0
"iPhone 12 can be bought for Rs 67,900 in Flipkart sale, here is how the deal works","The iPhone 12 is now selling for Rs 79,900 for the 64GB variant on the
official Apple website, but you can get the smartphone at a discount of Rs
10,000 on Flipkart.",0
Woman creates nail art with onion in bizarre viral video,"A video of a woman creating nail art with an onion has gone viral online.
Netizens were left shocked and had the best reactions.",0
Pawri girl and Maro Mujhe guy's viral video is a must-watch,"Pawri Ho Rahi Hai girl, Dananeer Mobeen and Mujhe Maaro guy, Momin Saqib
recently collaborated for a video and it has gone viral online. Netizens are
loving the clip.",0
Smriti Irani's BFF Ekta requests her to get off diet in birthday wish,"Ekta Kapoor took to Instagram today to wish Smriti Irani on her 45th
birthday. She called the minister a super mom, friend and leader, and
requested her to get off the diet.",0
Drone captures lava flowing from Iceland volcano in viral video,"A drone captured lava spewing from the Iceland volcano in a thrilling video.
The footage has now gone crazy viral and netizens are amazed.",0
Delhi Police joins Pawri trend with doodle on Covid-19. Viral,"The Twitter account of Deputy Commissioner of Police Delhi joined the Pawri
trend by sharing a creative doodle with a coronavirus twist. They urged
people to wear masks.",0
Vimal ad starring Ajay Devgn and SRK is viral. Best memes,"Ajay Devgn and Shah Rukh Khan's new Vimal Elaichi ad has gone viral on social
media. Twitterati shared the most hilarious memes on the collaboration.",0
Smriti Irani nails the filter game in new Monday morning selfie,"Smriti Irani shared a Monday morning selfie with her followers on Instagram
today. She nailed the filter game with the post.",0
Anand Mahindra shares selfie with Axar shades after India's win,"Anand Mahindra kept his promise to his Twitter followers by sharing a selfie
of himself wearing the Axar shades on Sunday.",0
Sudarsan Pattnaik makes stunning sand art on Puri beach to celebrate Pakhala Dibasa,"In order to commemorate Pakhala Dibasa,	Sudarsan Pattnaik created a stunning
artwork on Puri beach. He shared a video on Twitter that has gone viral.",0
Elderly man performs stunt on swing. Harsh Goenka shares viral video ,"In a video that has gone viral on social media, an elderly man performed a
stunt on a swing.",0
Smriti Irani shares gyaan from Google baba for a happy Sunday in new post,"Smriti Irani’s post has already gone viral on Instagram as her fans and
followers are floored. She shared an inspirational quote from “Google
baba” in her post.",0
Two dogs play with a balloon on the beach in adorable viral video,"In the short viral video, two dogs played on the beach with a balloon at
sunset. It is just so adorable.",0
Piece of SpaceX rocket debris crashes on Washington state farm,"A piece of burning rocket debris of SpaceX crashed on a farm in eastern
Washington state.",0
Pak PM Imran Khan says no normal relations unless India retracts Article 370 revocation in Kashmir,"Pakistan Prime Minister Imran Khan said on Sunday that unless India retracts
its revocation of Article 370 in Kashmir, relations between the two
neighbouring countries cannot be normalised.",0
"Accused in US Capitol attack suffered delusions, suicidal thoughts","The man accused of ramming a car into two officers at a barricade outside the
US Capitol on Friday suffered from delusions and suicidal thoughts, according
to US officials.",0
"Data of over 50 crore users leaked, Facebook says 'it is old'","Data from more than 50 crore Facebook accounts has been found available on a
website for hackers. Facebook has claimed the issue was found and fixed in
August 2019.",0
Ten killed in suicide bomb attack in Somali capital,"At least ten people were killed on Saturday in a suicide bomb attack in the
Somali capital. The attack came hours after al Shabaab Islamists targeted two
army bases.",0
